;SMILES;ID;MolWt;TPSA;nRotB;HBD;HBA;LogP
180;CN[C@@]1(C)[C@H]2CC[C@H](C2)C1(C)C;mecamylamine ;167.1673997;12.03;1;1;1;2.4206
181;CCCCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O;hydroxyprogesterone caproate ;428.2926598;60.44;6;0;4;5.9696
182;CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2;promazine;284.1347196;6.48;4;0;3;4.241
183;C[N@@+]12CC[C@@H](CC1)[C@H](C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1;clidinium;352.1907201;46.53;4;1;3;2.7045
184;N[C@@H](CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1)C([O-])=O;liothyronine ;649.7827754;95.61;5;2;5;2.618
185;OCCOCCN1CCN(CC1)[C@@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1;hydroxyzine;374.1761058;35.94;8;1;4;3.0559
186;CN1C(=O)C[C@](C)(C1=O)C1=CC=CC=C1;methsuximide ;203.0946287;37.38;1;0;2;1.333
187;OC1=CC2=C(C[C@@H]3[C@@H]4CCCC[C@]24CCN3CC=C)C=C1;levallorphan ;283.1936144;23.47;2;1;2;3.6366
188;C[C@H]1NCCO[C@@H]1C1=CC=CC=C1;phenmetrazine;177.1153641;21.26;1;1;2;1.736
189;CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1;anileridine;352.2150781;55.56;6;1;4;3.4082
190;CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C;hydrocortamate ;475.293388;104.14;7;2;7;2.6743
191;CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1;prochlorperazine ;373.1379464;9.72;4;0;4;4.5802
192;CN(C)CCO[C@H](C1=CC=CC=C1)C1=C(C)C=CC=C1;orphenadrine ;269.1779644;12.47;6;0;2;3.66262
193;CN1C(=O)C[C@@](C)(C1=O)C1=CC=CC=C1;methsuximide ;203.0946287;37.38;1;0;2;1.333
194;C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C;fluoxymesterone;336.210073;57.53;0;2;3;3.3322
195;CN(C)CCO[C@@H](C1=CC=CC=C1)C1=C(C)C=CC=C1;orphenadrine ;269.1779644;12.47;6;0;2;3.66262
196;CC1=CC=CC(CN2CCN(CC2)[C@H](C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=C1;meclizine;390.1862765;6.48;5;0;2;5.55562
197;CC(C)OP(F)(=O)OC(C)C;isoflurophate;184.0664592;35.53;4;0;3;2.914
198;[O-]C(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl;chlorambucil ;302.0720078;43.37;9;0;3;2.0432
199;CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1;tolbutamide;270.1038134;75.27;5;2;3;1.78302
200;C[N+]1(C)CCC[C@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1;mepenzolate;340.1907201;46.53;4;1;3;2.7045
201;CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=CC(OC)=CC=C45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)\C=C\C1=CC(OC)=C(OC)C(OC)=C1;rescinnamine ;634.2890309;117.78;9;1;10;4.5707
202;CC1=CC=CC(CN2CCN(CC2)[C@@H](C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=C1;meclizine;390.1862765;6.48;5;0;2;5.55562
203;CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C;isopropamide ;353.2587401;43.09;8;1;1;4.1115
204;OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1;perphenazine ;403.1485111;29.95;6;1;5;3.9427
205;CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C(NC5=CC=CC=C45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1;deserpidine;578.2628162;108.55;7;1;9;4.1625
206;CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C1=CC=CC=N1;dexbrompheniramine ;318.0731607;16.13;5;0;2;3.9277
207;CCN1C(=O)N[C@@H](C1=O)C1=CC=CC=C1;ethotoin ;204.0898776;49.41;2;1;2;1.2994
208;C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C;norethindrone;298.1932801;37.3;0;1;2;3.4925
209;CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C;norethindrone acetate;340.2038448;43.37;1;0;3;4.0633
210;COC1=CC=C(C=C1)C1C(=O)C2=C(C=CC=C2)C1=O;anisindione;252.0786442;43.37;2;0;3;2.858
211;CC(C)(C)C1=CC=C(CN2CCN(CC2)[C@@H](C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1;buclizine;432.2332267;6.48;5;0;2;6.5447
212;COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2;mestranol;310.1932801;29.46;1;1;2;3.9156
213;C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C;norethynodrel;298.1932801;37.3;0;1;2;3.6366
214;CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1;propoxyphene ;339.2198292;29.54;8;0;3;4.2755
215;COC1=C(OC[C@@H](O)COC(N)=O)C=CC=C1;methocarbamol;241.0950226;91.01;6;2;5;0.5302
216;CCOC1=CC=C2N=C(SC2=C1)S(N)(=O)=O;ethoxzolamide;258.0132842;82.28;3;1;5;1.3424
217;[O-]C(=O)C1=CC=CN=C1;niacin ;122.0247519;53.02;1;0;3;-0.5549
218;CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1;triprolidine ;278.1782987;16.13;4;0;2;3.91752
219;CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2;triflupromazine;352.1221043;6.48;4;0;3;5.2598
220;NS(=O)(=O)C1=CC2=C(NC=NS2(=O)=O)C=C1Cl;chlorothiazide ;294.9488254;118.69;1;2;5;0.1299
221;C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12;methylprednisolone ;374.2093241;94.83;2;3;5;1.8036
222;C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC([O-])=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12;methylprednisolone succinate ;473.2180916;141.03;6;2;8;0.8846
223;C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO;triamcinolone;394.1791668;115.06;2;4;6;0.6205
224;CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO;triamcinolone acetonide;434.2104669;93.06;2;2;6;2.4188
225;CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O;triamcinolone diacetate;478.2002962;127.2;4;2;8;1.7621
226;CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC;benzonatate;603.3618615;121.4;32;1;12;2.8346
227;CC[C@@H](C1=CC=CC=C1)C1=C(O)OC2=CC=CC=C2C1=O;phenprocoumon;280.1099444;50.44;3;1;3;4.0405
228;COC1=CC2=C(C[C@H]3[C@H]4CCCC[C@@]24CCN3C)C=C1;dextromethorphan ;271.1936144;12.47;1;0;2;3.3834
229;CN1[C@@H](C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O;chlormezanone;273.0226419;54.45;1;0;3;1.6155
230;[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCOC1=O;furazolidone ;225.0385703;98.18;3;0;6;0.9739
231;ClC1=CC=C2OC(=O)NC2=C1;chlorzoxazone;168.993056;46;0;1;2;1.7745
232;C[C@@H](CN(C)C)CN1C2=CC=CC=C2SC2=C1C=CC=C2;trimeprazine ;298.1503697;6.48;4;0;3;4.487
233;FC(F)(F)[C@H](Cl)Br;halothane;195.8902245;0;0;0;0;2.5085
234;NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O;dichlorphenamide ;303.914604;120.32;2;2;4;0.2882
235;CN1[C@H](C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O;chlormezanone;273.0226419;54.45;1;0;3;1.6155
236;CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1;trifluoperazine;407.1643034;9.72;4;0;4;4.9456
237;O=C1C(CC[S@](=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1;sulfinpyrazone ;404.1194635;57.69;6;0;3;3.7955
238;CCC#C[C@H](C)[C@]1(CC=C)C(=O)NC(=O)N(C)C1=O;methohexital ;262.1317424;66.48;3;1;3;1.3066
239;CN1CCCN=C1COC(=O)[C@@](O)(C1CCCCC1)C1=CC=CC=C1;oxyphencyclimine ;344.2099928;62.13;5;1;5;2.7317
240;CC(C)(N)CC1=CC=CC=C1;phentermine;149.1204495;26.02;2;1;1;1.9664
241;CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1;chlorpropamide ;276.033541;75.27;4;2;3;1.7379
242;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;dexamethasone;392.1999022;94.83;2;3;5;1.8957
243;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP([O-])([O-])=O;dexamethasone phosphate;470.1516799;147.02;4;2;8;0.7487
244;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O;dexamethasone acetate;434.2104669;100.9;3;2;6;2.4665
245;CCN(CC)[C@@H](C)C(=O)C1=CC=CC=C1;diethylpropion ;205.1466642;20.31;5;0;2;2.5996
246;CCC[C@@H](C)C1(CC)C(=O)NC(=S)NC1=O;thiopental ;242.1088988;58.2;4;2;3;1.3499
247;S=P(N1CC1)(N1CC1)N1CC1;thiotepa ;189.048955;9.03;3;0;1;0.1577
248;C[C@@H](N)[C@@H](O)C1=CC=CC=C1;phenylpropanolamine;151.099714;46.25;2;2;2;1.0672
249;CN1CC[C@@]23[C@H]4OC5=C2C(C[C@@H]1[C@]3(O)CCC4=O)=CC=C5O;oxymorphone;301.1314081;70;0;2;5;0.7452
250;CN1N=C(S\C1=N/C(C)=O)S(N)(=O)=O;methazolamide;236.0037821;107.41;1;1;6;-1.4238
251;C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12;fluorometholone;376.2049876;74.6;1;2;4;2.9233
252;OCCN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1;fluphenazine ;437.1748681;29.95;6;1;5;4.3081
253;CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C;carisoprodol ;260.1736072;90.65;7;2;4;2.0227
254;CCC[C@](C)(COC(N)=O)COC(=O)NC(C)C;carisoprodol ;260.1736072;90.65;7;2;4;2.0227
255;NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl;hydrochlorothiazide;296.9644754;118.36;1;3;5;-0.3513
256;CSC1=CC2=C(SC3=CC=CC=C3N2CC[C@H]2CCCCN2C)C=C1;thioridazine ;370.1537408;6.48;4;0;4;5.8856
257;CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2;imipramine ;280.1939488;6.48;4;0;2;3.875
258;CN1CC[C@@H](CN2C3=CC=CC=C3SC3=C2C=CC=C3)C1;methdilazine ;296.1347196;6.48;2;0;3;4.241
259;C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12;medroxyprogesterone acetate;386.2457096;60.44;2;0;4;4.6552
260;CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C;demecarium ;556.397759;59.08;15;0;4;6.7622
261;C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O;nandrolone ;274.1932801;37.3;0;1;2;3.4891
262;NNCCC1=CC=CC=C1;phenelzine ;136.1000484;38.05;3;2;2;0.6924
263;CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1;diphenylpyraline ;281.1779644;12.47;4;0;2;3.8868
264;NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F;hydroflumethiazide ;330.9908324;118.36;1;3;5;0.0141
265;CN1CC[C@H](CN2C3=CC=CC=C3SC3=C2C=CC=C3)C1;methdilazine ;296.1347196;6.48;2;0;3;4.241
266;CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1;isocarboxazid;231.1007767;67.16;4;2;4;1.41762
267;CCOP(=O)(OCC)SCC[N+](C)(C)C;echothiophate;256.1130776;35.53;8;0;4;2.6069
268;CN(C)C1=CC=C2C(C=CC(\C=C\C3=C(C)N(C(C)=C3)C3=CC=CC=C3)=[N+]2C)=C1;pyrvinium;382.2277743;12.05;4;0;2;5.30824
269;O[C@](CCN1CCCCC1)([C@H]1C[C@@H]2C[C@H]1C=C2)C1=CC=CC=C1;biperiden;311.2249145;23.47;5;1;2;3.9624
270;[O-][N+](=O)O[C@@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O;isosorbide dinitrate ;236.0280652;123.2;4;0;8;-1.0622
271;O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O;isosorbide mononitrate ;191.042987;91.06;2;1;6;-1.2782
272;CCN(CC1=CC=NC=C1)C(=O)[C@H](CO)C1=CC=CC=C1;tropicamide;284.1524779;53.43;6;1;3;2.2062
273;CN1CCCC[C@@H]1C(=O)NC1=C(C)C=CC=C1C;mepivacaine;246.1732133;32.34;2;1;2;2.72624
274;CN(C)CC[C@@](O)(C1=CC=CC=C1)C1=C(Cl)C=CC=C1;chlophedianol;289.1233419;23.47;5;1;2;3.5276
275;NS(=O)(=O)C1=CC2=C(NC(CSCC3=CC=CC=C3)=NS2(=O)=O)C=C1Cl;benzthiazide ;430.9834966;118.69;5;2;6;2.4335
276;ClCCN(CCCl)[P@@]1(=O)NCCCO1;cyclophosphamide ;260.0248197;41.57;5;1;2;1.884
277;CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12;spironolactone ;416.2021305;60.44;1;0;5;4.8523
278;NS(=O)(=O)C1=CC2=C(N[C@H](CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F;bendroflumethiazide;421.0377826;118.36;3;3;5;1.6254
279;FC1=CNC(=O)NC1=O;fluorouracil ;130.0178556;65.72;0;2;2;-0.7977
280;C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1;phendimetrazine;191.1310142;12.47;1;0;2;2.0782
281;C\N=C1\CN(O)C(C2=CC=CC=C2)=C2C=C(Cl)C=CC2=N1;chlordiazepoxide ;299.0825397;48.19;1;1;3;1.8492
282;NS(=O)(=O)C1=CC2=C(N[C@@H](NS2(=O)=O)C(Cl)Cl)C=C1Cl;trichlormethiazide ;378.9021808;118.36;2;3;5;0.821
283;NS(=O)(=O)C1=C(Cl)C=CC(=C1)[C@@]1(O)NC(=O)C2=C1C=CC=C2;chlorthalidone ;338.0128055;109.49;2;3;4;0.9242
284;CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O;oxytocin ;1006.436458;399.53;17;12;15;-3.6086
285;N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O;dextrothyroxine;775.6794234;95.61;5;2;5;3.2226
286;CC[C@H](NC(C)C)[C@@H](O)C1=CC(O)=C(O)C=C1;isoetharine;239.1521435;72.72;5;4;4;1.9078
287;N[C@@H]1C[C@H]1C1=CC=CC=C1;tranylcypromine;133.0891494;26.02;1;1;1;1.5012
288;CC[C@]1(C)CC(=O)NC1=O;ethosuximide ;141.0789786;46.17;1;1;2;0.4492
289;CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2C[C@@H](C)N(C)C)C=C1;propiomazine ;340.1609344;23.55;5;0;4;4.8321
290;COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O;colchicine ;399.1681875;83.09;5;1;6;2.8716
291;CN[C@@H](C)[C@@H](O)C1=CC=CC=C1;pseudoephedrine;165.1153641;32.26;3;2;2;1.3279
292;CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@@H](CO)C1=CC=CC=C1;atropine ;289.1677936;49.77;4;1;4;1.9309
293;C[C@@H](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1;benzphetamine;239.1673997;3.24;5;0;1;3.7496
294;NC1=NC(=S)C2=C(N1)N=CN2;thioguanine;167.0265662;83.38;0;3;4;0.59769
295;CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1;atropine ;289.1677936;49.77;4;1;4;1.9309
296;CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1;diphenoxylate;452.2463783;53.33;8;0;4;5.48328
297;CCCCCCC1=C(O)C=C(O)C=C1;acrisorcin ;194.1306798;40.46;5;2;2;3.2206
298;CN(C)CC\C=C1\C2=CC=CC=C2SC2=C1C=C(Cl)C=C2;chlorprothixene;315.0848483;3.24;3;0;2;5.188
299;CN1[C@@H](CCl)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O;methyclothiazide ;358.9568032;109.57;2;2;5;0.5983
300;CCCC[C@H]1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1;oxyphenbutazone;324.1473925;60.85;5;1;3;3.4934
301;CC1=NC=C(N1CCO)[N+]([O-])=O;metronidazole;171.0643911;81.19;3;1;5;0.09202
302;CN1CCC(CC1)=C1C2=CC=CC=C2C=CC2=C1C=CC=C2;cyproheptadine ;287.1673997;3.24;0;0;1;4.6979
303;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO;betamethasone;392.1999022;94.83;2;3;5;1.8957
304;C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O;betamethasone acetate;434.2104669;100.9;3;2;6;2.4665
305;CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO;betamethasone valerate ;476.2574171;100.9;6;2;6;3.6368
306;CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC;vinblastine;810.4203794;154.1;7;3;12;3.9909
307;CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1;trioxsalen ;228.0786442;43.35;0;0;3;3.46446
308;CN(C)CCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2;amitriptyline;277.1830497;3.24;3;0;1;4.1686
309;CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1;sulfamethoxazole ;253.0521122;98.22;3;2;5;1.36602
310;CCSC1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1;thiethylperazine ;399.1802899;9.72;6;0;5;5.0388
311;CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO;fluocinolone acetonide ;452.2010451;93.06;2;2;6;2.3668
312;CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO;flurandrenolide;436.226117;93.06;2;2;6;2.4987
313;C[N+]1(C)CC[C@H](C1)OC(=O)[C@](O)(C1CCCC1)C1=CC=CC=C1;glycopyrrolate ;318.2063702;46.53;4;1;3;2.4563
314;OCCN(CCO)C1=NC(N2CCCCC2)=C2N=C(N=C(N3CCCCC3)C2=N1)N(CCO)CCO;dipyridamole ;504.3172518;145.44;12;4;12;-0.0176
315;CN1[C@@H](CSCC(F)(F)F)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O;polythiazide ;438.9708812;109.57;4;2;6;1.655
316;ClCCN(CCCl)C1=CNC(=O)NC1=O;uracil mustard ;251.022832;68.96;5;2;3;0.3472
317;CC(C)(C(=O)C1=CC=CN=C1)C1=CC=CN=C1;metyrapone ;226.1106131;42.85;3;0;3;2.6371
318;CCC1=NC=CC(=C1)C(N)=S;ethionamide;166.0564693;38.91;2;1;2;1.2782
319;COC(F)(F)C(Cl)Cl;methoxyflurane ;163.9607265;9.23;2;0;1;2.0293
320;NS(=O)(=O)C1=CC2=C(N[C@@H](NS2(=O)=O)[C@@H]2C[C@H]3C[C@@H]2C=C3)C=C1Cl;cyclothiazide;389.0270757;118.36;2;3;5;1.2295
321;NC1=NC2=NC(N)=C(N=C2C(N)=N1)C1=CC=CC=C1;triamterene;253.1075934;129.62;1;3;7;0.8334
322;CC1=CC(OC[C@H]2CNC(=O)O2)=CC(C)=C1;metaxalone ;221.1051933;47.56;3;1;3;1.79064
323;CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1;diazepam ;284.0716407;32.67;1;0;2;3.1538
324;CC[C@@H]1NC(=O)C2=C(N1)C=C(Cl)C(=C2)S(N)(=O)=O;quinethazone ;289.0287899;101.29;2;3;4;0.8788
325;NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1;phenazopyridine;213.1014454;89.65;2;2;5;2.6614
326;CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1;acetohexamide;324.1143781;92.34;4;2;4;2.2098
327;C[C@@](N)(CC1=CC(O)=C(O)C=C1)C([O-])=O;methyldopa ;210.0771814;106.61;3;3;5;-0.8924
328;CCOC(=O)[C@](C)(N)CC1=CC(O)=C(O)C=C1;methyldopate ;239.115758;92.78;4;3;5;0.9208
329;CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C;anisotropine ;267.2198292;29.54;6;0;3;3.3712
330;CN(CC#C)CC1=CC=CC=C1;pargyline;159.1047994;3.24;3;0;1;1.7516
331;CC(=O)N[C@@H](CS)C([O-])=O;acetylcysteine ;162.0230377;69.23;3;2;4;-1.8292
332;CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2;desipramine;266.1782987;15.27;4;1;2;3.5328
333;C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C;oxandrolone;306.2194948;46.53;0;1;3;3.5431
334;OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O;idoxuridine;353.9712695;104.55;2;3;6;-1.2181
335;CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C;ethylestrenol;288.2453156;20.23;1;1;1;5.0903
336;CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC;vincristine;824.399644;171.17;8;3;12;3.5175
337;C[N+]1=CC=CC=C1\C=N/O;pralidoxime;137.0709393;36.47;1;1;2;0.3192
338;CCN1C=C(C([O-])=O)C(=O)C2=CC=C(C)N=C12;nalidixic acid ;231.0775158;75.02;2;0;5;0.08832
339;CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1;nonoxynol-9;616.4186481;103.3;35;1;10;4.4836
340;CNCCC=C1C2=CC=CC=C2CCC2=C1C=CC=C2;nortriptyline;263.1673997;12.03;3;1;1;3.8264
341;N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C([O-])=O;melphalan;303.0672567;69.39;8;1;4;0.5903
342;CC(C)(N)CC1=CC=C(Cl)C=C1;chlorphentermine ;183.0814771;26.02;2;1;1;2.6198
343;CCCN[C@H](C)C(=O)NC1=C(C)C=CC=C1;prilocaine ;220.1575633;41.13;5;2;2;2.32162
344;CCN1C[C@@H](CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1;doxapram ;378.2307282;32.78;6;0;3;3.1733
345;CC1=C(C)C(NC2=C(C=CC=C2)C([O-])=O)=CC=C1;mefenamic acid ;240.1030023;52.16;3;1;3;2.41054
346;NCCCCCC([O-])=O;aminocaproic acid;130.0873522;66.15;5;1;3;-0.7446
347;CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1;tolazamide ;311.1303625;78.51;3;2;4;1.77392
348;O[C@@H]1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2;oxazepam ;286.0509053;61.69;1;2;3;2.4479
349;OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1;haloperidol;375.1401349;40.54;6;1;3;4.4256
350;COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1;sulfameter ;280.0630112;107.2;4;2;6;0.8682
351;CNCCCC1C2=CC=CC=C2C=CC2=C1C=CC=C2;protriptyline;263.1673997;12.03;4;1;1;4.3019
352;NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2;amantadine ;151.1360995;26.02;0;1;1;1.9139
